part_id,occurrence_count,sum_qty,optimal_value
1370,353,216.0,0.6118980169971672
1371,397,201.5,0.5075566750629723
1372,58,29.75,0.5129310344827587
1373,125,72.3,0.5784
1374,357,279.3,0.7823529411764706
1375,44,20.240000000000002,0.46
1376,1,2.8,2.8
1377,68,19.87,0.2922058823529412
1378,170,199.0,1.1705882352941177
1379,1,0.3,0.3
1380,219,410.1,1.8726027397260274
1381,5,1.75,0.35
1382,169,403.5,2.3875739644970415
1383,106,509.35,4.805188679245283
1384,181,92.2,0.5093922651933702
1385,160,270.75,1.6921875
1386,100,137.54999999999998,1.3754999999999997
1387,9,8.0,0.8888888888888888
1388,34,16.0,0.47058823529411764
1390,1353,542.23,0.4007612712490761
1391,118,92.83,0.7866949152542373
1392,57,40.19,0.7050877192982455
1393,24,9.25,0.3854166666666667
1394,51,38.66,0.7580392156862744
1396,10,2.75,0.275
1397,64,44.36,0.693125
1398,1253,656.23,0.5237270550678372
1399,492,485.87,0.9875406504065041
1401,253,108.42999999999999,0.4285770750988142
1402,9,2.93,0.3255555555555556
1403,23,7.98,0.34695652173913044
1404,2,3.16,1.58
1405,69,110.35000000000001,1.5992753623188407
1406,1,2.2,2.2
1407,46,47.9,1.0413043478260868
1408,23,24.400000000000002,1.0608695652173914
1409,2,1.15,0.575
1410,1,1.1,1.1
1411,14,7.3500000000000005,0.525
1412,9,7.15,0.7944444444444445
1414,58,116.25,2.0043103448275863
1415,4,2.2,0.55
1416,13,9.8,0.7538461538461539
1417,9,7.050000000000001,0.7833333333333334
1418,54,68.55,1.2694444444444444
1419,36,34.22,0.9505555555555555
1420,25,13.43,0.5372
1421,294,285.17,0.9699659863945579
1422,18,28.91,1.606111111111111
1423,20,52.72,2.636
1425,1,1.0,1.0
1428,13,18.290000000000003,1.4069230769230772
1429,19,18.46,0.9715789473684211
1430,842,1500.6,1.7821852731591448
1431,9,11.4,1.2666666666666666
1432,3,1.91,0.6366666666666666
1433,171,269.40000000000003,1.5754385964912283
1434,26,31.5,1.2115384615384615
1435,17,21.84,1.2847058823529411
1436,692,2083.05,3.0101878612716764
1437,122,231.1,1.8942622950819672
1438,2,4.2,2.1
1439,2,0.9500000000000001,0.47500000000000003
1440,788,1032.56,1.3103553299492385
1441,10,16.32,1.6320000000000001
1442,236,476.70000000000005,2.0199152542372882
1443,159,57.34,0.3606289308176101
1444,5,5.5,1.1
1445,97,105.79,1.090618556701031
1446,42,36.5,0.8690476190476191
1447,16,8.63,0.539375
1448,25,135.57,5.4228
1449,4,3.75,0.9375
1450,8,17.380000000000003,2.1725000000000003
1451,27,126.75,4.694444444444445
1455,17,75.60000000000001,4.447058823529412
1456,5,33.65,6.7299999999999995
1457,2,18.92,9.46
1458,17,75.60000000000001,4.447058823529412
1459,4,25.25,6.3125
1461,7,10.75,1.5357142857142858
1462,1,2.0,2.0
1463,25,46.25,1.85
1465,12,394.7,32.891666666666666
1467,6,4.0,0.6666666666666666
1469,35,32.5,0.9285714285714286
1471,76,155.0,2.039473684210526
1473,4,1.6,0.4
1475,11,11.0,1.0
1478,1,10.0,10.0
1484,66,108.0,1.6363636363636365
1485,26,16.5,0.6346153846153846
1498,166,42.15,0.2539156626506024
1499,269,95.04,0.35330855018587365
1500,1,1.5,1.5
1501,34,82.4,2.423529411764706
1502,1,0.42,0.42
1504,1,4.0,4.0
1506,1,4.0,4.0
1507,1,2.65,2.65
1508,92,50.15,0.5451086956521739
1509,71,91.79,1.2928169014084507
1510,164,171.20000000000002,1.0439024390243903
1511,88,139.20000000000002,1.581818181818182
1512,4,3.0,0.75
1513,3,3.75,1.25
1514,68,49.25,0.7242647058823529
1515,17,12.610000000000001,0.741764705882353
1516,21,22.5,1.0714285714285714
1517,13,51.94,3.9953846153846153
1518,5,5.5,1.1
1519,3,10.790000000000001,3.596666666666667
1520,2,7.4,3.7
1521,39,47.33,1.2135897435897436
1522,93,97.61,1.0495698924731183
1523,71,174.79,2.4618309859154928
1524,37,320.84999999999997,8.67162162162162
1525,15,38.62,2.5746666666666664
1526,21,53.24,2.5352380952380953
1527,24,68.42999999999999,2.85125
1528,16,43.44,2.715
1529,20,72.45,3.6225
1530,6,21.740000000000002,3.6233333333333335
1531,8,38.96,4.87
1532,8,39.25,4.90625
1534,82,24.180000000000003,0.29487804878048784
1535,123,155.15,1.2613821138211383
1537,77,115.69,1.5024675324675325
1538,176,153.08,0.8697727272727274
1539,33,43.3,1.312121212121212
1540,16,42.82,2.67625
1541,2,4.2,2.1
1542,1,2.0,2.0
1544,1,1.1,1.1
1545,1,1.58,1.58
1546,5,6.3,1.26
1547,31,80.45,2.5951612903225807
1548,65,141.72,2.1803076923076925
1549,52,104.43,2.0082692307692307
1550,56,294.73,5.2630357142857145
1551,18,126.99000000000001,7.055000000000001
1552,20,18.05,0.9025000000000001
1553,205,99.79,0.4867804878048781
1554,198,85.50999999999999,0.43186868686868685
1555,28,31.200000000000003,1.1142857142857143
1556,6,14.5,2.4166666666666665
1557,26,26.0,1.0
1558,18,27.5,1.5277777777777777
1559,54,106.24,1.9674074074074073
1561,3,16.0,5.333333333333333
1562,3,20.0,6.666666666666667
1563,40,99.5,2.4875
1564,70,177.5,2.5357142857142856
1565,65,520.0,8.0
1566,1,3.96,3.96
1567,48,35.85,0.7468750000000001
1568,251,176.1,0.701593625498008
1569,27,60.2,2.22962962962963
1570,328,76.2,0.23231707317073172
1571,39,32.25,0.8269230769230769
1572,3,3.0,1.0
1573,147,39.1,0.26598639455782314
1574,72,18.5,0.2569444444444444
1575,18,11.1,0.6166666666666667
1576,18,9.5,0.5277777777777778
1577,995,529.29,0.5319497487437186
1578,91,57.6,0.6329670329670329
1579,48,29.96,0.6241666666666666
1580,6,2.52,0.42
1581,164,92.03999999999999,0.5612195121951219
1582,205,246.45000000000002,1.2021951219512197
1583,240,260.08,1.0836666666666666
1584,226,153.15,0.6776548672566372
1585,119,72.09,0.6057983193277311
1586,26,13.86,0.533076923076923
1587,35,24.59,0.7025714285714285
1588,129,288.15000000000003,2.2337209302325585
1589,82,174.5,2.1280487804878048
1590,55,78.09,1.4198181818181819
1591,29,29.5,1.0172413793103448
1592,71,46.35,0.6528169014084507
1593,32,53.02,1.656875
1594,103,34.49,0.33485436893203885
1595,22,11.940000000000001,0.5427272727272728
1597,551,262.44,0.4762976406533575
1598,127,74.18,0.5840944881889765
1599,39,12.31,0.31564102564102564
1600,3,2.1,0.7000000000000001
1601,6,2.73,0.455
1602,5,2.62,0.524
1604,23,12.950000000000001,0.5630434782608696
1605,57,33.400000000000006,0.5859649122807018
1606,272,149.21,0.5485661764705883
1607,58,128.84,2.221379310344828
1608,863,752.38,0.871819235225956
1609,13,6.75,0.5192307692307693
1610,946,5002.0,5.2875264270613105
1612,126,505.42,4.011269841269842
1613,5,16.29,3.258
1614,222,1388.25,6.253378378378378
1615,47,499.9,10.636170212765958
1616,94,38.61,0.4107446808510638
1617,183,182.4,0.9967213114754099
1618,1127,939.1999999999999,0.8333629103815439
1619,682,801.1,1.174633431085044
1620,216,484.71000000000004,2.2440277777777777
1621,1043,919.61,0.8816970278044104
1622,418,433.27,1.0365311004784687
1623,180,272.35,1.5130555555555556
1624,201,225.65,1.122636815920398
1625,157,67.9,0.43248407643312103
1626,2,0.68,0.34
1628,194,317.98,1.6390721649484536
1629,72,146.04,2.0283333333333333
1630,53,186.13,3.51188679245283
1631,12,31.150000000000002,2.5958333333333337
1632,105,229.73000000000002,2.187904761904762
1633,367,219.45000000000002,0.5979564032697549
1634,30,8.72,0.2906666666666667
1635,130,56.589999999999996,0.4353076923076923
1636,16,16.900000000000002,1.0562500000000001
1637,67,55.540000000000006,0.8289552238805971
1638,16,16.8,1.05
1639,54,83.35000000000001,1.5435185185185187
1641,58,81.09,1.398103448275862
1642,39,17.05,0.4371794871794872
1643,746,496.29,0.6652680965147454
1644,16,6.26,0.39125
1645,10,10.38,1.038
1646,25,10.65,0.426
1647,11,7.44,0.6763636363636364
1648,9,8.53,0.9477777777777777
1649,52,37.54,0.7219230769230769
1650,86,36.230000000000004,0.4212790697674419
1651,63,79.97,1.2693650793650793
1652,26,34.24,1.316923076923077
1653,113,62.800000000000004,0.5557522123893806
1654,79,90.77,1.148987341772152
1655,7,3.9000000000000004,0.5571428571428572
1656,19,18.47,0.9721052631578947
1657,7,8.7,1.2428571428571427
1658,7,9.98,1.4257142857142857
1659,31,117.45,3.7887096774193547
1660,4,12.6,3.15
1661,11,29.65,2.6954545454545453
1662,7,24.519999999999996,3.5028571428571422
1664,3,43.25,14.416666666666666
1665,8,14.4,1.8
1666,17,23.700000000000003,1.3941176470588237
1667,24,73.65,3.06875
1668,15,42.55,2.8366666666666664
1669,24,50.1,2.0875
1670,102,119.35000000000001,1.1700980392156863
1671,4,1.8599999999999999,0.46499999999999997
1672,6,9.5,1.5833333333333333
1677,3,6.0,2.0
1678,1,0.6,0.6
1679,36,26.0,0.7222222222222222
1680,1,2.0,2.0
1681,195,488.25,2.503846153846154
1682,7,2.5,0.35714285714285715
1683,3,10.5,3.5
1684,91,116.25,1.2774725274725274
1685,12,65.0,5.416666666666667
1686,1,0.5,0.5
1692,1,1.0,1.0
1694,1,3.0,3.0
1699,8,32.0,4.0
1701,3,3.0,1.0
1712,20,11.350000000000001,0.5675000000000001
1713,554,299.69,0.540956678700361
1714,138,65.35,0.4735507246376811
1715,143,50.91,0.356013986013986
1716,369,455.15000000000003,1.233468834688347
1717,179,104.8,0.5854748603351955
1718,114,31.25,0.2741228070175439
1719,325,318.2,0.9790769230769231
1720,94,64.8,0.6893617021276596
1721,396,204.9,0.5174242424242425
1722,22,62.0,2.8181818181818183
1723,71,168.0,2.3661971830985915
1724,3,25.5,8.5
1725,54,40.75,0.7546296296296297
1726,35,38.1,1.0885714285714285
1727,99,80.95,0.8176767676767677
1728,114,88.75,0.7785087719298246
1729,34,17.0,0.5
1730,263,236.55,0.8994296577946769
1731,110,68.75,0.625
1732,90,40.4,0.4488888888888889
1733,835,436.98,0.5233293413173653
1734,91,83.13,0.9135164835164835
1735,173,76.48,0.44208092485549133
1736,66,57.46,0.8706060606060606
1737,4,3.3200000000000003,0.8300000000000001
1738,23,36.5,1.5869565217391304
1739,6,8.9,1.4833333333333334
1740,5,11.3,2.2600000000000002
1741,29,28.66,0.9882758620689656
1742,44,51.15,1.1624999999999999
1743,10,5.04,0.504
1744,30,49.730000000000004,1.6576666666666668
1745,2,4.58,2.29
1746,5,10.32,2.064
1747,31,28.69,0.925483870967742
1748,24,40.65,1.6937499999999999
1749,29,33.45,1.153448275862069
1751,2,2.38,1.19
1752,1,4.4,4.4
1753,68,216.0,3.176470588235294
1754,139,76.99000000000001,0.553884892086331
1755,891,389.69,0.4373625140291807
1756,233,130.51000000000002,0.560128755364807
1757,8,1.4700000000000002,0.18375000000000002
1758,2,2.05,1.025
1759,18,14.29,0.7938888888888889
1760,160,89.58000000000001,0.5598750000000001
1761,34,22.25,0.6544117647058824
1762,82,88.0,1.0731707317073171
1763,17,9.450000000000001,0.5558823529411765
1764,5,4.3500000000000005,0.8700000000000001
1765,101,110.35000000000001,1.0925742574257427
1766,12,10.549999999999999,0.8791666666666665
1768,53,49.43,0.9326415094339623
1769,1,0.55,0.55
1770,193,271.0,1.4041450777202074
1771,1,1.1,1.1
1772,4,7.95,1.9875
1773,24,17.490000000000002,0.7287500000000001
1774,27,13.549999999999999,0.5018518518518518
1775,47,39.43,0.8389361702127659
1776,50,55.550000000000004,1.111
1777,16,10.25,0.640625
1778,110,360.8,3.2800000000000002
1779,312,1963.75,6.294070512820513
1780,7,13.600000000000001,1.942857142857143
1781,9,18.66,2.0733333333333333
1782,48,173.35,3.611458333333333
1783,51,87.31,1.7119607843137254
1784,4,7.32,1.83
1785,5,23.650000000000002,4.73
1786,7,44.65,6.378571428571428
1788,20,190.39999999999998,9.52
1789,30,378.05,12.601666666666667
1790,11,240.84,21.894545454545455
1791,24,9.49,0.3954166666666667
1792,3,1.5,0.5
1793,2,1.0,0.5
1794,1,0.4,0.4
1795,3,5.25,1.75
1796,2,1.5,0.75
1797,13,15.0,1.1538461538461537
1798,15,40.5,2.7
1799,6,3.0,0.5
1800,4,10.0,2.5
1801,5,15.0,3.0
1802,39,195.0,5.0
1803,15,112.0,7.466666666666667
1804,194,49.25,0.2538659793814433
1805,18,11.9,0.6611111111111111
1806,39,9.75,0.25
1807,1,0.25,0.25
1808,1,0.55,0.55
1809,1,2.25,2.25
1811,16,20.55,1.284375
1812,4,3.54,0.885
1813,26,30.400000000000002,1.1692307692307693
1814,13,33.68,2.5907692307692307
1815,3,6.0,2.0
1816,221,587.63,2.6589592760180993
1817,37,138.97,3.755945945945946
1818,73,238.68,3.2695890410958905
1819,60,34.1,0.5683333333333334
1820,2,1.0,0.5
1822,140,81.82,0.5844285714285714
1825,4,11.85,2.9625
1826,15,31.55,2.1033333333333335
1827,8,19.2,2.4
1828,4,7.36,1.84
1829,6,8.67,1.445
1830,34,116.45,3.4250000000000003
1831,58,181.05,3.121551724137931
1832,192,469.38,2.4446875
1833,33,73.53,2.228181818181818
1834,25,42.82,1.7128
1835,5,18.7,3.7399999999999998
1836,1106,2323.65,2.1009493670886075
1837,557,744.24,1.336157989228007
1838,201,229.65,1.1425373134328358
1839,193,305.14,1.5810362694300517
1840,133,148.70000000000002,1.118045112781955
1841,92,129.78,1.4106521739130435
1842,402,736.34,1.8316915422885574
1843,244,223.73,0.9169262295081967
1844,128,147.56,1.1528125
1845,64,70.88000000000001,1.1075000000000002
1846,45,37.35,0.8300000000000001
1847,40,59.47,1.48675
1848,147,83.08000000000001,0.5651700680272109
1849,31,63.3,2.041935483870968
1850,554,312.52000000000004,0.564115523465704
1851,765,814.9300000000001,1.0652679738562092
1856,140,108.96000000000001,0.7782857142857144
1857,86,346.95,4.034302325581395
1858,56,215.45,3.8473214285714286
1859,2,63.0,31.5
1860,16,16.76,1.0475
1861,78,82.03,1.0516666666666667
1862,5,31.5,6.3
1864,38,293.71999999999997,7.729473684210525
1865,10,88.63,8.863
1866,181,117.59,0.6496685082872928
1867,77,221.78,2.8802597402597403
1868,1,28.6,28.6
1869,42,26.48,0.6304761904761905
1870,281,898.8,3.198576512455516
1871,174,399.78000000000003,2.297586206896552
1872,31,385.78,12.444516129032257
1873,16,611.7,38.23125
1874,29,69.75,2.4051724137931036
1875,9,31.599999999999998,3.511111111111111
1876,6,75.45,12.575000000000001
1877,60,426.2,7.1033333333333335
1878,1661,857.6800000000001,0.5163636363636364
1879,3,1.3,0.43333333333333335
1880,161,69.55,0.43198757763975154
1881,202,148.48,0.735049504950495
1882,54,109.59,2.0294444444444446
1883,19,15.4,0.8105263157894737
1884,562,862.16,1.5340925266903913
1885,550,1023.9100000000001,1.8616545454545457
1886,16,59.95,3.746875
1887,30,180.87,6.029
1888,9,44.9,4.988888888888889
1889,12,60.470000000000006,5.0391666666666675
1891,5,12.55,2.5100000000000002
1892,17,17.55,1.0323529411764707
1893,27,204.4,7.57037037037037
1894,14,234.15,16.725
1895,13,6.4,0.49230769230769234
1896,321,245.73000000000002,0.7655140186915889
1897,11,4.37,0.3972727272727273
1898,138,126.88,0.9194202898550724
1899,187,179.23000000000002,0.9584491978609626
1900,46,51.900000000000006,1.1282608695652174
1901,32,37.13,1.1603125
1902,69,58.35,0.8456521739130435
1903,32,5.04,0.1575
1904,1588,644.36,0.40576826196473553
1906,650,357.20000000000005,0.5495384615384616
1907,9,3.7600000000000002,0.4177777777777778
1908,15,8.450000000000001,0.5633333333333334
1909,3,3.75,1.25
1910,62,86.99000000000001,1.4030645161290325
1911,12,185.35,15.445833333333333
1912,15,30.4,2.0266666666666664
1913,1,3.15,3.15
1914,5,3.1,0.62
1915,69,81.12,1.1756521739130434
1916,12,9.920000000000002,0.8266666666666668
1917,289,209.74,0.7257439446366782
1918,40,34.2,0.8550000000000001
1919,26,24.35,0.9365384615384615
1920,5,3.45,0.6900000000000001
1921,17,31.8,1.8705882352941177
1923,1,6.0,6.0
1925,112,126.66000000000001,1.1308928571428571
1926,27,63.58,2.354814814814815
1927,77,231.18,3.0023376623376623
1928,51,172.59,3.3841176470588237
1929,211,69.28,0.3283412322274882
1930,32,191.8,5.99375
1931,27,192.69,7.136666666666667
1932,22,58.6,2.6636363636363636
1933,1131,789.1700000000001,0.6977630415561451
1934,378,417.37,1.104153439153439
1935,709,234.43,0.3306488011283498
1936,43,25.930000000000003,0.6030232558139536
1937,3786,1893.36,0.5000950871632329
1939,146,96.62,0.6617808219178083
1940,48,63.77,1.3285416666666667
1941,451,223.7,0.49600886917960085
1942,251,338.45,1.348406374501992
1943,146,207.68,1.4224657534246576
1944,658,343.90999999999997,0.5226595744680851
1945,22,24.6,1.1181818181818182
1946,19,58.15,3.0605263157894735
1947,498,759.6,1.5253012048192771
1948,9,7.59,0.8433333333333333
1949,4,2.49,0.6225
1950,57,32.21,0.5650877192982456
1951,6,4.4,0.7333333333333334
1952,61,25.66,0.42065573770491804
1953,164,93.15,0.5679878048780488
1954,44,28.950000000000003,0.6579545454545456
1955,93,133.3,1.4333333333333333
1956,40,42.0,1.05
1957,108,73.77000000000001,0.6830555555555556
1960,16,28.0,1.75
1962,3,3.7,1.2333333333333334
1963,1,1.1,1.1
1967,10,43.99,4.399
1968,14,13.05,0.9321428571428572
1969,2,3.0,1.5
1970,1,0.28,0.28
1973,2,2.25,1.125
1976,13,12.7,0.9769230769230769
1977,11,10.74,0.9763636363636364
1978,2,1.5,0.75
1985,1,1.1,1.1
1993,101,236.25,2.339108910891089
1994,1,12.0,12.0
1995,5,18.0,3.6
1998,2,12.0,6.0
1999,1,14.0,14.0
2000,2,12.0,6.0
2001,1,11.0,11.0
2002,1,7.75,7.75
2003,1,6.0,6.0
2004,5,36.0,7.2
2005,3,9.0,3.0
2006,267,907.0,3.397003745318352
2007,87,234.0,2.689655172413793
2008,12,30.0,2.5
2009,10,21.0,2.1
2010,15,56.0,3.7333333333333334
2011,7,9.0,1.2857142857142858
2012,22,31.0,1.4090909090909092
2013,183,397.0,2.169398907103825
2018,18,84.60000000000001,4.7
2019,18,71.0,3.9444444444444446
2020,1,5.5,5.5
2021,10,74.0,7.4
2022,2,5.0,2.5
2023,2,1.25,0.625
2024,18,14.0,0.7777777777777778
2025,27,15.0,0.5555555555555556
2026,28,16.6,0.5928571428571429
2028,3,19.5,6.5
2030,2,2.1,1.05
2031,32,64.0,2.0
2033,49,321.0,6.551020408163265
2034,1,1.8,1.8
2035,9,22.5,2.5
2036,4,3.5,0.875
2040,1,8.0,8.0
2041,17,5.1,0.3
2042,180,104.0,0.5777777777777777
2044,4,6.0,1.5
2046,9,18.0,2.0
2048,11,121.24,11.021818181818182
2049,11,49.5,4.5
2055,3,82.5,27.5
2056,2,7.5,3.75
2057,2,9.0,4.5
2076,2365,2333.25,0.9865750528541226
2077,1107,553.75,0.5002258355916892
2078,962,283.25,0.2944386694386694
2079,4,1.46,0.365
2080,218,406.2,1.863302752293578
2082,4,7.5,1.875
2084,5,3.25,0.65
2085,1834,933.09,0.508773173391494
2086,314,1005.07,3.200859872611465
2087,910,327.25,0.3596153846153846
2088,157,61.830000000000005,0.3938216560509554
2090,93,147.05,1.5811827956989248
2091,19,58.75,3.0921052631578947
2092,255,337.65,1.3241176470588234
2093,113,677.5,5.995575221238938
2094,32,8.0,0.25
2095,197,61.949999999999996,0.3144670050761421
2096,28,4.0,0.14285714285714285
2097,38,32.9,0.8657894736842104
2098,149,122.2,0.8201342281879195
2100,271,163.75,0.6042435424354243
2101,119,39.65,0.33319327731092435
2102,689,209.85,0.30457184325108855
2103,103,101.25,0.9830097087378641
2104,8,8.0,1.0
2105,21,25.75,1.2261904761904763
2106,29,16.93,0.5837931034482758
2107,73,128.49,1.76013698630137
2108,44,14.88,0.3381818181818182
2109,31,9.25,0.29838709677419356
2110,306,183.82000000000002,0.6007189542483661
2111,267,282.0,1.0561797752808988
2113,420,241.02,0.5738571428571428
2114,62,42.85,0.6911290322580645
2115,82,60.8,0.7414634146341463
2116,538,547.15,1.017007434944238
2117,5894,7703.7,1.3070410587037664
2122,392,389.15,0.9927295918367346
2123,1,1.1,1.1
2124,48,54.17,1.1285416666666668
2125,3,3.2,1.0666666666666667
2127,470,244.04,0.5192340425531915
2128,52,34.19,0.6575
2129,101,209.9,2.0782178217821783
2130,16,8.06,0.50375
2131,6,6.6000000000000005,1.1
2132,7,10.9,1.5571428571428572
2133,27,25.830000000000002,0.9566666666666668
2134,117,72.59,0.6204273504273504
2135,51,15.07,0.29549019607843136
2136,618,552.77,0.8944498381877022
2137,730,456.59,0.6254657534246575
2138,22,11.0,0.5
2140,9,4.5,0.5
2141,1,1.0,1.0
2142,10,3.5,0.35
2149,9,2.75,0.3055555555555556
2150,39,8.5,0.21794871794871795
2152,1772,1297.9,0.7324492099322799
2155,8,7.5,0.9375
2156,3712,3795.5,1.0224946120689655
2157,15176,23002.08,1.5156879283078546
2158,2873,6293.84,2.1906856943961017
2159,3352,6872.99,2.0504146778042958
2160,365,196.55,0.5384931506849315
2161,128,62.71,0.489921875
2162,97,115.95,1.195360824742268
2163,33,58.53,1.7736363636363637
2164,6253,6677.19,1.0678378378378377
2165,15,15.5,1.0333333333333334
2166,24,12.65,0.5270833333333333
2167,2,2.2,1.1
2168,7,7.700000000000001,1.1
2169,74,74.0,1.0
2170,464,446.18,0.961594827586207
